"student_id","program_id","timestamp","GADS_1orig","GADS_2orig","GADS_3orig","GADS_4orig","GADS_10orig","GADS_11orig","GADS_12orig","GADS_13orig","GADS_1","GADS_2","GADS_3","GADS_4","GADS_10","GADS_11","GADS_12","GADS_13","GADS_sum_ans_4","GADS_sum_dep_4","SE01_conf_aprender","SE02_autonomia_aprender","SE14NEG_cuesta_ejercicios","SE14R_cuesta_ejercicios","SE03_resolver_ejercicios","SE04_estudiar_tiempo_necesario","SE15NEG_cuesta_clases","SE15R_cuesta_clases","SE06_entender_compleja","SE08_buscar_ayuda_autonomia","SE09_conf_aprobar","SE10_identif_baches","SE16NEG_cuesta_comparacion","SE16R_cuesta_comparacion","SE11_entender_clases","SE13_resiliencia","SE_t1","SEpos_t1","SENeg_t1","SENegR_t1","BPN01_AS","BPN02_AF","BPN03_RF","BPN04_CS","BPN05_AS","BPN06_AF","BPN07_RS","BPN08_RF","BPN09_CF","BPN10_RS","BPN11_CF","BPN12_CS","BPN_CS_t2","BPN_CF_t2","BPN_AS_t2","BPN_AF_t2","BPN_RS_t2","BPN_RF_t2","PERC_lastP_cat","PERC_lastP","SABE_NOTA_lastP","ESTUDIO_ANTICIPADO_cat","ESTUDIO_ANTICIPADO","VECES_ESTUDIO_cat","VECES_ESTUDIO","HORAS_ESTUDIO_cat","HORAS_ESTUDIO","ESTUDIARIA_MAS_cat","ESTUDIARIA_MAS","VER_VS_RESOLVER_APRENDER","VER_VS_RESOLVER_PRUEBAS","VER_VS_RESOLVER_TIEMPO"
"ff70ce99eab571db0266f57a76038a",1736,"6/26/2024 15:09:09",1,2,2,1,2,1,1,0,0,1,1,0,1,0,0,0,2,1,4,5,3,4,4,5,2,5,3,4,3,5,4,3,4,4,4.076923077,4.1,3,4,2,4,2,3,3,4,5,4,4,3,3,4,3.5,3.5,2.5,4,4,3,"más o menos",3,"No","entre 3 y 6 días antes",3,"3 veces",3,"entre 3 y 6 horas",3,"Más",1,3,4,4
"af52dfffc34e7bcc9efc6bdde5af9c",1740,"7/1/2024 14:48:15",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,6,5,6,2,5,5,5,6,5,1,6,6,5,5.461538462,5.4,1.333333333,5.666666667,5,3,1,5,5,1,5,1,1,5,1,4,4.5,1,5,2,5,1,"más o menos",3,"Si","1 día antes",1,"4 veces",4,"entre 3 y 6 horas",3,"Más",1,4,5,5
"b186f31bc76cdf273e53c839f67835",1708,"6/27/2024 12:50:05",2,2,1,1,2,2,2,2,1,1,0,0,1,1,1,1,2,4,1,2,5,2,3,1,5,2,2,2,2,3,5,2,3,1,2,2,5,2,5,5,4,4,1,2,3,2,4,3,5,1,2.5,4.5,3,3.5,3,3,"más o menos",3,"No","1 día antes",1,"2 veces",2,"entre 1 y 3 horas",1,"Mucho más",2,5,6,5
"396ec1e5acdd47be1faf0e5831fae3",1708,"6/24/2024 11:44:04",1,1,0,2,3,2,1,1,0,0,0,1,1,1,0,0,1,2,6,6,4,3,5,6,2,5,4,5,6,5,5,2,5,4,4.769230769,5.2,3.666666667,3.333333333,4,5,4,4,3,2,2,3,2,4,2,5,4.5,2,3.5,3.5,3,3.5,"más o menos",3,"No","1 semana antes",7,"5 o más veces",5,"entre 10 y 15 horas",10,"Igual",0,3,2,5
"1b8374fbdfaa967d5037431539c364",1708,"7/1/2024 10:06:27",2,2,1,1,2,0,1,1,1,1,0,0,1,0,0,0,2,1,5,6,4,3,4,5,5,2,4,6,6,6,5,2,5,5,4.538461538,5.2,4.666666667,2.333333333,5,3,1,5,5,4,5,2,3,4,2,4,4.5,2.5,5,3.5,4.5,1.5,"más o menos",3,"Si","entre 3 y 6 días antes",3,"5 o más veces",5,"entre 6 y 10 horas",6,"Más",1,4,4,6
"e0cc8efd6b90918c2615cfee051a5f",1740,"7/1/2024 14:48:42",2,2,1,1,2,2,1,1,1,1,0,0,1,1,0,0,2,2,4,5,4,3,3,4,4,3,3,3,3,4,5,2,4,3,3.384615385,3.6,4.333333333,2.666666667,3,3,2,3,4,2,3,2,3,4,4,2,2.5,3.5,3.5,2.5,3.5,2,"mal",2,"No","3 semanas antes o más",21,"2 veces",2,"entre 1 y 3 horas",1,"Mucho más",2,1,2,2
"d7bdec10d66728fc95b7f1867beb4a",1708,"6/24/2024 11:43:36",1,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,4,4,4,3,4,2,3,4,4,3,4,5,4,3,4,3,3.615384615,3.7,3.666666667,3.333333333,4,4,2,3,3,3,3,2,4,2,3,2,2.5,3.5,3.5,3.5,2.5,2,"más o menos",3,"No","2 días antes",2,"3 veces",3,"entre 1 y 3 horas",1,"Más",1,2,2,2
"d489f497b899c9f0fd398cdff5b158",1822,"6/24/2024 11:14:40",2,2,2,2,1,1,2,2,1,1,1,1,0,0,1,1,4,2,4,5,5,2,5,5,3,4,4,5,5,5,2,5,4,5,4.461538462,4.7,3.333333333,3.666666667,3,3,4,4,4,4,4,2,4,4,5,4,4,4.5,3.5,3.5,4,3,"más o menos",3,"No","entre 3 y 6 días antes",3,"4 veces",4,"entre 10 y 15 horas",10,"Igual",0,6,6,5
"11983837a28d3d280a926518135857",1822,"6/24/2024 11:13:57",3,2,2,3,2,1,2,1,1,1,1,1,1,0,1,0,4,2,3,4,3,4,3,3,3,4,3,3,4,3,5,2,3,4,3.307692308,3.3,3.666666667,3.333333333,5,3,1,4,5,1,3,1,5,4,4,4,4,4.5,5,2,3.5,1,"muy mal",1,"No","1 semana antes",7,"5 o más veces",5,"entre 15 y 24 horas",15,"Mucho más",2,6,6,6
"d0d4de5de8ef952c44f86bbedac223",1807,"6/27/2024 16:15:53",3,3,2,2,3,1,2,1,1,1,1,1,1,0,1,0,4,2,4,2,4,3,3,2,3,4,3,3,1,2,5,2,5,2,2.769230769,2.7,4,3,4,2,1,2,3,1,4,1,5,3,4,3,2.5,4.5,3.5,1.5,3.5,1,"mal",2,"Si","entre 3 y 6 días antes",3,"2 veces",2,"entre 3 y 6 horas",3,"Mucho más",2,3,1,2
"7837b9df5811e8d65a08bec17d4c9a",1736,"6/26/2024 15:12:26",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,6,6,6,1,6,6,6,6,6,1,6,6,6,6,6,1,6,5,2,1,5,5,1,5,1,2,5,1,5,5,1.5,5,1.5,5,1,"muy bien",5,"No","2 semanas antes",14,"4 veces",4,"entre 6 y 10 horas",6,"Más",1,4,6,5
"c4d3b96648c20db8ca8970d5b46ed5",1708,"6/24/2024 11:44:22",2,2,1,2,3,1,1,3,1,1,0,1,1,0,0,1,3,2,4,5,3,4,4,5,2,5,5,4,3,5,3,4,5,4,4.384615385,4.4,2.666666667,4.333333333,4,5,5,2,4,2,4,1,5,4,5,3,2.5,5,4,3.5,4,3,"más o menos",3,"Si","entre 3 y 6 días antes",3,"3 veces",3,"entre 3 y 6 horas",3,"Mucho más",2,6,6,5
"7307cecc793c9e46f5796d92447f46",1708,"7/1/2024 10:06:10",1,2,2,3,3,1,2,1,0,1,1,1,1,0,1,0,3,2,4,3,2,5,4,3,4,3,4,3,3,4,3,4,4,6,3.846153846,3.8,3,4,2,5,3,4,4,4,5,2,5,4,5,2,3,5,3,4.5,4.5,2.5,"mal",2,"Si","No estudié",0,"1 vez",1,"entre 1 y 3 horas",1,"Más",1,5,5,6
"a74b064eaa14e2f45039ea95489465",1822,"6/26/2024 11:22:39",2,2,2,2,2,1,2,1,1,1,1,1,1,0,1,0,4,2,2,3,5,2,2,3,5,2,3,3,2,3,5,2,2,3,2.461538462,2.6,5,2,3,4,2,2,2,3,4,2,5,3,5,1,1.5,5,2.5,3.5,3.5,2,"mal",2,"No","entre 3 y 6 días antes",3,"5 o más veces",5,"más de 24 horas",24,"Mucho más",2,6,1,3
"54d81eac3e4b2768e9fd0cd01c0195",1704,"6/25/2024 12:00:38",1,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,4,3,3,4,5,3,4,3,4,4,5,5,2,5,5,4,4.153846154,4.2,3,4,5,5,2,4,2,4,4,2,2,5,2,4,4,2,3.5,4.5,4.5,2,"bien",4,"No","1 día antes",1,"2 veces",2,"entre 1 y 3 horas",1,"Igual",0,5,5,3
"631d12ab6f5b6f3a935334020c7076",1708,"7/1/2024 10:05:38",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,2,5,5,2,5,6,6,6,6,1,6,5,4,5,5.2,2.666666667,4.333333333,5,5,1,5,5,1,5,1,3,5,2,3,4,2.5,5,3,5,1,"mal",2,"Si","2 días antes",2,"3 veces",3,"entre 3 y 6 horas",3,"Mucho más",2,3,5,2
"1aa0a5b69424af608401d0638fde67",1736,"6/26/2024 15:09:00",1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,6,5,2,5,6,6,2,5,5,5,5,6,2,5,5,6,5.384615385,5.5,2,5,5,2,1,5,5,1,4,1,2,4,2,4,4.5,2,5,1.5,4,1,"muy bien",5,"No","1 semana antes",7,"3 veces",3,"entre 3 y 6 horas",3,"Más",1,5,5,6
"a71c0c1587dc4f55edc31fbd93f9ac",1704,"6/24/2024 19:08:43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,6,6,6,1,6,6,6,6,6,2,5,6,6,5.923076923,6,1.333333333,5.666666667,5,2,1,5,5,2,3,1,2,3,3,2,3.5,2.5,5,2,3,1,"muy bien",5,"No","entre 3 y 6 días antes",3,"3 veces",3,"entre 1 y 3 horas",1,"Más",1,6,6,6
"c0b17dd523c45d980203d354b74217",1740,"7/1/2024 14:45:06",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,6,6,6,1,6,6,6,6,6,1,6,6,6,6,6,1,6,5,1,1,5,5,2,5,1,3,4,2,5,5,2.5,5,1.5,4.5,1,"bien",4,"Si","No estudié",0,"1 vez",1,"entre 1 y 3 horas",1,"Más",1,6,6,6
"3654f15996687167f02e9001e79c93",1822,"7/2/2024 20:47:34",2,2,1,2,2,2,1,1,1,1,0,1,1,1,0,0,3,2,3,5,6,1,3,3,4,3,3,4,3,5,5,2,4,3,3.230769231,3.6,5,2,4,3,2,3,3,3,5,2,4,4,4,4,3.5,4,3.5,3,4.5,2,"mal",2,"No","entre 3 y 6 días antes",3,"3 veces",3,"entre 6 y 10 horas",6,"Mucho más",2,5,4,4
"df904da54eb15d1f003a38d2b3336e",1704,"6/25/2024 11:59:57",2,2,2,2,3,1,1,1,1,1,1,1,1,0,0,0,4,1,4,4,2,5,5,5,4,3,4,5,5,5,2,5,5,5,4.615384615,4.7,2.666666667,4.333333333,5,5,1,4,5,1,5,1,4,3,3,3,3.5,3.5,5,3,4,1,"bien",4,"No","1 semana antes",7,"5 o más veces",5,"entre 10 y 15 horas",10,"Mucho más",2,6,6,6
"f5d5ae85fd25018836b6773e9662a9",1708,"7/1/2024 10:08:54",2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5,2,5,6,6,2,5,4,6,5,6,2,5,5,5,5.230769231,5.3,2,5,4,3,1,5,5,3,4,1,4,5,2,3,4,3,4.5,3,4.5,1,"más o menos",3,"Si","1 semana antes",7,"4 veces",4,"entre 10 y 15 horas",10,"Más",1,6,6,4
"8f0208d069291dfeb9d9606bb235d2",1730,"7/3/2024 12:02:50",3,2,2,3,3,3,3,2,1,1,1,1,1,1,1,1,4,4,2,3,4,3,3,4,4,3,3,2,2,5,5,2,4,2,2.923076923,3,4.333333333,2.666666667,3,4,4,2,2,3,1,2,5,2,4,2,2,4.5,2.5,3.5,1.5,3,"más o menos",3,"No","entre 3 y 6 días antes",3,"3 veces",3,"entre 6 y 10 horas",6,"Más",1,6,5,4
"69963dd7c00aba1f24b6246d072126",1730,"7/3/2024 12:01:39",2,2,2,2,3,1,1,0,1,1,1,1,1,0,0,0,4,1,3,4,5,2,4,5,3,4,4,6,5,4,5,2,5,5,4.076923077,4.5,4.333333333,2.666666667,5,2,1,4,4,1,5,1,4,5,4,3,3.5,4,4.5,1.5,5,1,"muy mal",1,"Si","entre 3 y 6 días antes",3,"4 veces",4,"entre 3 y 6 horas",3,"Más",1,4,5,3
"724314702fa1f0b1baaa3e32a93584",1704,"6/25/2024 12:00:39",2,3,1,1,1,2,1,0,1,1,0,0,0,1,0,0,2,1,3,3,4,3,4,4,3,4,3,4,5,5,3,4,5,4,3.923076923,4,3.333333333,3.666666667,3,5,2,4,3,3,5,2,5,4,4,4,4,4.5,3,4,4.5,2,"bien",4,"No","2 días antes",2,"3 veces",3,"entre 3 y 6 horas",3,"Más",1,6,6,4
"b46df95fd995646a818545d89bdff2",1704,"6/25/2024 11:59:44",1,1,2,2,2,2,1,1,0,0,1,1,1,1,0,0,2,2,3,2,3,4,3,1,3,4,2,4,3,3,3,4,3,3,3,2.7,3,4,3,4,2,3,2,2,3,2,4,3,3,3,3,3.5,2.5,3,3,2,"más o menos",3,"No","entre 3 y 6 días antes",3,"5 o más veces",5,"más de 24 horas",24,"Mucho más",2,3,3,3
"30b48c9a9aa322b0dcd899d5fb8a6c",1708,"6/27/2024 12:52:55",2,2,1,1,2,1,1,2,1,1,0,0,1,0,0,1,2,2,4,3,5,2,3,2,4,3,2,3,4,2,4,3,2,3,2.769230769,2.8,4.333333333,2.666666667,3,4,1,3,3,4,4,2,3,4,4,3,3,3.5,3,4,4,1.5,"más o menos",3,"No","entre 3 y 6 días antes",3,"4 veces",4,"entre 6 y 10 horas",6,"Mucho más",2,5,5,5
"b883bf027ebaf3ade226ea916af077",1736,"6/26/2024 15:09:32",1,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,6,5,2,5,6,5,2,5,5,4,6,4,3,4,6,5,5.076923077,5.2,2.333333333,4.666666667,4,3,1,4,4,2,5,1,1,5,2,4,4,1.5,4,2.5,5,1,"bien",4,"No","2 días antes",2,"4 veces",4,"entre 6 y 10 horas",6,"Mucho más",2,5,6,6
"31e1ca9a6453148d6eaf3743b5ce72",1704,"6/24/2024 18:01:06",1,2,1,2,2,0,1,0,0,1,0,1,1,0,0,0,2,1,6,6,1,6,6,4,1,6,6,6,6,6,1,6,6,5,5.769230769,5.7,1,6,3,4,1,4,4,2,5,1,3,5,1,5,4.5,2,3.5,3,5,1,"muy mal",1,"No","1 día antes",1,"1 vez",1,"entre 1 y 3 horas",1,"Igual",0,5,6,4
"54f41c10de24d514381822f52ecf4f",1740,"7/1/2024 14:43:31",1,1,1,0,2,2,1,1,0,0,0,0,1,1,0,0,0,2,5,5,4,3,4,3,4,3,3,4,4,4,3,4,3,3,3.692307692,3.8,3.666666667,3.333333333,3,3,2,4,2,3,3,3,3,3,2,3,3.5,2.5,2.5,3,3,2.5,"bien",4,"Si","2 días antes",2,"2 veces",2,"entre 1 y 3 horas",1,"Más",1,3,5,3
"1a3c853b3c787093d61abde1a3c375",1704,"6/25/2024 12:02:04",2,3,2,2,2,2,2,3,1,1,1,1,1,1,1,1,4,4,2,4,3,4,3,5,4,3,2,4,4,5,4,3,4,2,3.461538462,3.5,3.666666667,3.333333333,4,5,4,3,4,5,3,4,3,3,2,3,3,2.5,4,5,3,4,"bien",4,"No","2 días antes",2,"5 o más veces",5,"entre 6 y 10 horas",6,"Más",1,4,3,3
"e92bfbf2d3bcf20eb479683094393b",1740,"7/1/2024 14:44:04",2,3,2,2,2,1,2,2,1,1,1,1,1,0,1,1,4,3,2,3,5,2,3,3,5,2,3,3,2,5,5,2,3,2,2.692307692,2.9,5,2,4,4,2,4,4,2,4,2,5,4,4,3,3.5,4.5,4,3,4,2,"muy mal",1,"Si","1 semana antes",7,"5 o más veces",5,"entre 3 y 6 horas",3,"Mucho menos",-2,6,6,4
"19758b7782fcd2820f614901efebaf",1736,"6/26/2024 15:07:11",2,2,2,1,2,3,1,2,1,1,1,0,1,1,0,1,3,3,4,5,4,3,3,3,4,3,3,4,3,4,4,3,3,2,3.307692308,3.4,4,3,2,4,4,3,2,4,1,3,5,1,3,3,3,4,2,4,1,3.5,"mal",2,"No","1 semana antes",7,"5 o más veces",5,"entre 10 y 15 horas",10,"Mucho más",2,4,5,4
